"","Region","Date","Year","Week","Total Tests","Total RSV","Test Positivity Rate","PM2.5","PM10","SO2","O3","NO2","Max.Temp","Min.Temp","Temp.Range","Avg.Temp","Prcp","RH","WS","AP","Heat_p99","Heat_p975","Heat_p95","Cold_p01","Cold_p025","Cold_p05","Cold_p075","Cold_p10","RWV-SD","RWV-DTD","p1_2d","p1_3d","p1_4d","p1_5d","p2.5_2d","p2.5_3d","p2.5_4d","p2.5_5d","p5_2d","p5_3d","p5_4d","p5_5d","p7.5_2d","p7.5_3d","p7.5_4d","p7.5_5d","p10_2d","p10_3d","p10_4d","p10_5d","p1_2d_continuous","p1_3d_continuous","p1_4d_continuous","p1_5d_continuous","p2.5_2d_continuous","p2.5_3d_continuous","p2.5_4d_continuous","p2.5_5d_continuous","p5_2d_continuous","p5_3d_continuous","p5_4d_continuous","p5_5d_continuous","p7.5_2d_continuous","p7.5_3d_continuous","p7.5_4d_continuous","p7.5_5d_continuous","p10_2d_continuous","p10_3d_continuous","p10_4d_continuous","p10_5d_continuous","joint_p025_p95_2d","joint_p05_p95_2d","joint_p075_p95_2d","joint_p10_p95_2d","joint_p025_p90_2d","joint_p05_p90_2d","joint_p075_p90_2d","joint_p10_p90_2d","joint_p025_p80_2d","joint_p05_p80_2d","joint_p075_p80_2d","joint_p10_p80_2d","joint_p025_p70_2d","joint_p05_p70_2d","joint_p075_p70_2d","joint_p10_p70_2d","joint_p025_p60_2d","joint_p05_p60_2d","joint_p075_p60_2d","joint_p10_p60_2d","joint_p025_p50_2d","joint_p05_p50_2d","joint_p075_p50_2d","joint_p10_p50_2d","joint_p025_p95_2d_v2","joint_p05_p95_2d_v2","joint_p075_p95_2d_v2","joint_p10_p95_2d_v2","joint_p025_p90_2d_v2","joint_p05_p90_2d_v2","joint_p075_p90_2d_v2","joint_p10_p90_2d_v2","joint_p025_p80_2d_v2","joint_p05_p80_2d_v2","joint_p075_p80_2d_v2","joint_p10_p80_2d_v2","joint_p025_p70_2d_v2","joint_p05_p70_2d_v2","joint_p075_p70_2d_v2","joint_p10_p70_2d_v2","joint_p025_p60_2d_v2","joint_p05_p60_2d_v2","joint_p075_p60_2d_v2","joint_p10_p60_2d_v2","joint_p025_p50_2d_v2","joint_p05_p50_2d_v2","joint_p075_p50_2d_v2","joint_p10_p50_2d_v2","excess_pm25_p95_2d","excess_pm25_p90_2d","excess_pm25_p80_2d","excess_pm25_p70_2d"
"41","Antofagasta",2015-10-11,"2015",41,10,1,0.1,11.33475852,33.76838821,12.063017755,23.4328008348,17.21394751844,23.4,6.35,17.05,14.65,0.1,44.80989583,11.52864583,886.4796875,0,0,0,0,0,0,0,0,0.902377811277358,-0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","Antofagasta",2015-10-18,"2015",42,4,0,0,11.56821967,35.13537911,10.773297865,22.5256197348,18.17614738,22.25,5.55,16.7,14.3625,0,41.47395833,11.359375,886.1898438,0,0,0,0,0,0,0,0,1.43271719869225,0.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","Antofagasta",2015-10-25,"2015",43,9,1,0.111111111111111,10.24727904,34.03196429,9.51933172378,17.4921572,17.95804164844,22.85,9.5,13.35,16.3375,0,48.6171875,10.76822917,886.3872396,0,0,0,0,0,0,0,0,0.546906886825484,0.13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","Antofagasta",2015-11-01,"2015",44,9,1,0.111111111111111,9.097574333,34.07350875,13.46827825378,28.1579565848,14.38543523,23.15,7.8,15.35,16.05625,0,44.2421875,11.45572917,886.7820313,0,0,0,0,0,0,0,0,0.948847985717417,-0.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","Antofagasta",2015-11-08,"2015",45,5,0,0,9.90793975,35.44635446,11.24492693128,31.6067885,15.051342745,22.75,5.9,16.85,14.91875,0,42.91632699,11.4453125,886.4921535,0,0,0,0,0,0,0,0,0.921155136616133,0.11875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","Antofagasta",2015-11-15,"2015",46,5,0,0,9.354132542,30.50097339,14.607151725,30.36915875,15.01141272,24.1,7.85,16.25,16.66875,0,40.56770833,11.56487772,885.2716033,0,0,0,0,0,0,0,0,0.984863115941935,0.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","Antofagasta",2015-11-22,"2015",47,4,0,0,8.564878542,31.65788625,11.988941185,31.00490925,16.792095375,23.8,8.35,15.45,16.43125,0,39.90885417,11.41666667,884.5682292,0,0,0,0,0,0,0,0,0.902353074704448,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","Antofagasta",2015-11-29,"2015",48,9,0,0,9.485967708,32.69169143,12.70451779628,29.45744025,17.76585535844,23.95,8.55,15.4,16.85,0,43.66666667,11.11197917,884.3658854,0,0,0,0,0,0,0,0,0.435889894354068,0.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","Antofagasta",2015-12-06,"2015",49,5,0,0,9.677589479,38.52893857,15.56816698878,31.568446,13.521075855,24.35,9.2,15.15,17.3125,0,39.62760417,11.015625,884.7630208,0,0,0,0,0,0,0,0,0.360307408432617,0.0687500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","Antofagasta",2015-12-13,"2015",50,2,0,0,9.225218229,36.14346982,19.5466262625,38.74198475,11.90616819344,25.25,10.95,14.3,18.125,0,41.7890625,11.02864583,884.9471354,0,0,0,0,0,0,0,0,0.337003603202442,0.13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","Antofagasta",2015-12-20,"2015",51,2,0,0,9.337965625,36.82922107,16.11458976622,36.693699,12.15645729344,25,10.75,14.25,18.05390625,0,43.18874547,11.13032156,884.3850543,0,0,0,0,0,0,0,0,0.308997108675216,-0.0187500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","Antofagasta",2015-12-27,"2015",52,1,0,0,9.614906042,39.74442411,15.69325299378,38.77123775,12.050989175,25.25,10.6,14.65,18.45,0,41.06646286,11.18716033,883.7960145,0,0,2,0,0,0,0,0,0.621059003408119,0.0124999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","Antofagasta",2016-01-10,"2016",1,3,0,0,9.92406553,35.7050461,13.836049045,34.2294578164,12.9190686846,25.8,11.05,14.75,18.47272727,0,45.11036501,11.06387741,885.0566632,0,0,1,0,0,0,0,0,0.420929706936702,0.0090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","Antofagasta",2016-01-17,"2016",2,4,0,0,8.264695313,33.84723089,11.856443855,25.3053054548,11.99739354844,25.5,11.3,14.2,18.425,0,44.58854167,11.1328125,885.7486979,0,0,1,0,0,0,0,0,0.381725406168211,0.0375000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","Antofagasta",2016-01-24,"2016",3,1,0,0,9.406721104,37.27431732,12.7851948825,33.0468871124,14.01154318,25.85,12.25,13.6,18.93125,0,47.7734375,10.89583333,885.1148438,0,0,2,0,0,0,0,0,0.330516370893442,0.0875000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","Antofagasta",2016-01-31,"2016",4,5,0,0,8.314105,31.80988875,12.9896858825,31.57247135,14.95201000844,26.5,12.15,14.35,18.99375,0,52.66666667,10.5078125,885.4552083,0,0,4,0,0,0,0,0,0.407463845898364,-0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","Antofagasta",2016-02-07,"2016",5,4,0,0,8.70074025,36.97472786,14.52964762122,35.5264945,13.10042644344,26.05,11.7,14.35,19.03125,0,49.79166667,10.41927083,884.9458333,0,0,4,0,0,0,0,0,0.210335616167523,0.0375000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Antofagasta",2016-02-14,"2016",6,1,0,0,8.881582729,37.5445925,14.579933855,37.1724535,13.281647045,26.35,12.8,13.55,19.5,0,47.76302083,10.65885417,884.6104167,0,4,7,0,0,0,0,0,0.169030850945703,0.0874999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","Antofagasta",2016-02-21,"2016",7,1,0,0,9.933591875,42.58028607,13.5211928375,38.04892875,14.31719440344,26.2,13,13.2,19.1375,0,52.6015625,10.60234375,882.6380208,0,2,3,0,0,0,0,0,0.3889087296526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","Antofagasta",2016-02-28,"2016",8,3,0,0,10.67783063,45.46986089,16.79469346128,37.4039785,16.81213876,26.25,13.4,12.85,19.4625,0,62.69270833,9.307291667,883.9177083,0,4,6,0,0,0,0,0,0.360307408432617,0.0500000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","Antofagasta",2016-03-06,"2016",9,3,0,0,11.14332042,48.24916036,14.41369821122,38.004694,18.75483781844,26.35,11.45,14.9,18.85,0,55.0078125,9.846354167,885.2666667,0,1,3,0,0,0,0,0,0.715142343473361,-0.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","Antofagasta",2016-03-13,"2016",10,3,0,0,10.80329688,43.38587054,11.9560212125,34.7353944,18.23040547344,25.3,11,14.3,17.8625,0,55.78125,9.6484375,886.1442708,0,0,0,0,0,0,0,0,0.404218823340598,0.0249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","Antofagasta",2016-03-20,"2016",11,4,0,0,11.22642688,46.74611304,11.53614549878,36.64978275,19.7978608728,25.1,12.1,13,18.23125,0,54.94791667,10.40885417,885.2033854,0,0,0,0,0,0,0,0,0.278948920055268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","Antofagasta",2016-03-27,"2016",12,5,0,0,13.80339425,56.46733661,14.62121891372,42.0803915,20.3328909,24.7,9.3,15.4,17.2875,0,53.15625,10.02604167,884.9317708,0,0,0,0,0,0,0,0,0.86385762715855,-0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","Antofagasta",2016-04-03,"2016",13,1,0,0,12.52188717,45.09794054,10.03447047506,29.80986785,20.7822036244,24.05,10.7,13.35,17.15,0,58.01041667,9.786458333,886.159375,0,0,0,0,0,0,0,0,0.41576092031015,0.0187500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Antofagasta",2016-04-10,"2016",14,5,0,0,11.47474523,44.72489536,10.82967912006,25.2161505624,21.7258508244,23.6,8.55,15.05,16.775,0,61.34114583,9.989583333,885.2992188,0,0,0,0,0,0,0,0,0.655198988312493,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","Antofagasta",2016-04-17,"2016",15,5,0,0,12.62004452,38.02314179,10.08712502378,24.8528208348,21.1877858944,24,8.55,15.45,15.65,0,51.53385417,9.625,885.1625,0,0,0,0,0,0,0,0,0.59581876439065,-0.0812499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","Antofagasta",2016-04-24,"2016",16,3,0,0,10.15899965,35.73462518,8.981935745,28.0057591548,20.2457983772,22.6,7.6,15,15.06875,0.3,53.13541667,10.18489583,885.6666667,0,0,0,0,0,0,0,0,0.891202037379051,-0.0687499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","Antofagasta",2016-05-01,"2016",17,6,1,0.166666666666667,17.77398471,61.48354411,8.31640064378,28.5631130848,30.4245613428,23.85,6.3,17.55,14.325,0,50.640625,10.05989583,885.3059896,0,0,0,0,0,0,0,0,0.715641570300983,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
"70","Antofagasta",2016-05-08,"2016",18,8,1,0.125,18.65559646,52.82661393,8.56476485378,27.3667891,25.6975950928,22.95,8.05,14.9,14.625,0,52.94791667,9.408854167,886.0549479,0,0,0,0,0,0,0,0,0.407080195679286,-0.10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
"71","Antofagasta",2016-05-15,"2016",19,12,4,0.333333333333333,16.03977656,47.45133232,7.1542039509,23.0480185348,25.4070998428,23.35,7.15,16.2,14.35625,0,53.45618207,9.45629529,886.0903646,0,0,0,0,0,0,0,0,0.758493572813903,-0.10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"72","Antofagasta",2016-05-22,"2016",20,13,7,0.538461538461538,15.76925146,50.66019339,5.48598250948,24.3448905,22.7056646372,21.8,5.5,16.3,13.20625,0,45.7035779,10.63858696,886.1541667,0,0,0,0,0,0,0,2,1.24941057531713,-0.16875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
"73","Antofagasta",2016-05-29,"2016",21,11,3,0.272727272727273,20.60531938,63.49005089,8.10632773378,24.52011695,28.65930609,21.95,6.15,15.8,13.56875,0,43.421875,9.783854167,886.8861979,0,0,0,0,0,0,0,0,0.947906527941593,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
"74","Antofagasta",2016-06-05,"2016",22,17,6,0.352941176470588,14.67619167,42.23197018,6.3367198825,25.6101966848,22.6294300544,21.6,3.8,17.8,11.30625,0,52.3828125,9.973958333,886.2489583,0,0,0,0,2,3,3,4,0.861658492178228,-0.2875,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,3,0,0,0,0
"75","Antofagasta",2016-06-12,"2016",23,10,3,0.3,23.54248979,60.94596786,8.93335587006,25.67977055,29.2959331972,23.55,4.8,18.75,11.75,0,47.41666667,10.73177083,887.5265625,0,0,0,0,3,3,3,4,1.72833528493254,0.41875,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,6,6
"76","Antofagasta",2016-06-19,"2016",24,15,3,0.2,27.6769825,62.37595875,9.7722269775,24.63250335,30.9469655344,23.55,2.95,20.6,12.29375,0,46.171875,9.916666667,887.4403646,0,0,0,1,1,1,1,2,1.4376164549102,-0.6375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,2,6,7,7
"77","Antofagasta",2016-06-26,"2016",25,11,3,0.272727272727273,28.41900083,65.62534946,10.50725512378,24.8287459,30.6855151,19.85,2.05,17.8,10.4,2.2,47.90104167,10.02864583,886.5265625,0,0,0,3,4,5,5,5,1.48058868601069,-0.31875,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,7
"78","Antofagasta",2016-07-03,"2016",26,14,3,0.214285714285714,24.78867833,64.19092464,10.75542004872,23.2327228,30.3302503344,19.85,2.05,17.8,12.23125,0.1,51.96614583,9.372395833,886.1830729,0,0,0,1,2,2,2,3,1.95245952948729,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,2,5,5
"79","Antofagasta",2016-07-10,"2016",27,18,3,0.166666666666667,22.73522896,58.38651393,10.8937389375,25.5350515,29.33760915,20.25,3.75,16.5,11.975,2.7,57.75260417,8.802083333,887.0830729,0,0,0,0,2,2,2,2,1.33630620956212,-0.1375,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6
"80","Antofagasta",2016-07-17,"2016",28,14,1,0.0714285714285714,18.29568746,48.14901196,8.92015508128,29.5399293,27.63880167,19.4,3.85,15.55,10.9875,0,48.72916667,9.994791667,887.1625,0,0,0,2,2,4,4,5,1.37885822331377,-0.1625,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,0,0,3,3,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,2,2,0,0,2,2,0,0,3,3,0,0,0,3,0,0,3,3,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,0,2,2,3
