"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"171",0.336426761109561,0.619005680947799,-0.876824373548126,1.54967789576725,"TAVG(>92.5th)-PM2.5(>90th)-2d","Saga"
"172",0.112958428952562,0.258262831804325,-0.393236721383915,0.61915357928904,"TAVG(>92.5th)-PM2.5(>90th)-2d","Saitama"
"173",0.261856521659325,0.505079919375351,-0.728100120316363,1.25181316363501,"TAVG(>92.5th)-PM2.5(>90th)-2d","Shiga"
"174",-1.02732800930825,0.281411357118919,-1.57889426926133,-0.475761749355166,"TAVG(>92.5th)-PM2.5(>90th)-2d","Shimane"
"175",0.250056511245158,0.316329817225423,-0.369949930516672,0.870062953006988,"TAVG(>92.5th)-PM2.5(>90th)-2d","Shizuoka"
"176",0.373098446118561,0.396473234640983,-0.403989093777766,1.15018598601489,"TAVG(>92.5th)-PM2.5(>90th)-2d","Tochigi"
"177",-0.340723559758173,0.440740516297663,-1.20457497170159,0.523127852185247,"TAVG(>92.5th)-PM2.5(>90th)-2d","Tokushima"
"178",0.482388609990433,0.31209395107184,-0.129315534110373,1.09409275409124,"TAVG(>92.5th)-PM2.5(>90th)-2d","Tokyo"
"179",0.0987675845289013,0.417043681748846,-0.718638031698838,0.91617320075664,"TAVG(>92.5th)-PM2.5(>90th)-2d","Tottori"
"180",0.118256307745233,0.598147976553835,-1.05411372630028,1.29062634179075,"TAVG(>92.5th)-PM2.5(>90th)-2d","Toyama"
"181",-0.177546612110302,0.525730202478445,-1.20797780896805,0.852884584747449,"TAVG(>92.5th)-PM2.5(>90th)-2d","Wakayama"
"182",-0.157217700168117,0.376301088772691,-0.894767834162592,0.580332433826358,"TAVG(>92.5th)-PM2.5(>90th)-2d","Yamagata"
"183",-0.0196100134303447,0.291351771481659,-0.590659485534397,0.551439458673707,"TAVG(>92.5th)-PM2.5(>90th)-2d","Yamaguchi"
"184",1.0048605982315,0.694251857132734,-0.35587304174866,2.36559423821166,"TAVG(>92.5th)-PM2.5(>90th)-2d","Yamanashi"
"185",0.640606321667258,0.312486446114333,0.0281328872831644,1.25307975605135,"TAVG(>92.5th)-PM2.5(>80th)-2d","Aichi"
"186",-0.122128757198563,0.551528913828153,-1.20312542830174,0.958867913904617,"TAVG(>92.5th)-PM2.5(>80th)-2d","Akita"
"187",-0.218365981579969,0.302225633041515,-0.810728222341338,0.373996259181401,"TAVG(>92.5th)-PM2.5(>80th)-2d","Aomori"
"188",-0.0640499071319824,0.190380030826589,-0.437194767552096,0.309094953288131,"TAVG(>92.5th)-PM2.5(>80th)-2d","Chiba"
"189",-0.256310099101524,0.272936540449234,-0.791265718382022,0.278645520178975,"TAVG(>92.5th)-PM2.5(>80th)-2d","Ehime"
